0.160666,0.212991577,0.077532501,0.077532501
0.159834,0.185912842,0.078752502,0.078752502
0.162725998,0.1893125,0.077852501,0.077852501
0.161602005,0.199193283,0.076912498,0.076912498
0.163112,0.202949097,0.077385002,0.077385002
0.165520004,0.195622665,0.076927498,0.076927498
0.163376007,0.214525055,0.078739998,0.078739998
0.163774002,0.213451111,0.078285004,0.078285004
0.164046005,0.210096741,0.079807503,0.079807503
0.161162003,0.199883606,0.079212502,0.079212502
0.167,0.207169189,0.079722504,0.079722504
0.179619995,0.201902313,0.079182503,0.079182503
0.176311996,0.208863434,0.079527496,0.079527496
0.176591995,0.219840424,0.0795625,0.0795625
0.172876007,0.220675125,0.079485001,0.079485001
0.177132004,0.24699176,0.080462502,0.080462502
0.189983994,0.237219055,0.080834999,0.080834999
0.188134003,0.244179321,0.081279999,0.081279999
0.205009995,0.244426392,0.080580002,0.080580002
0.194567993,0.241221985,0.082875,0.082875
0.187056,0.246309906,0.083364998,0.083364998
0.198179993,0.244911453,0.085997498,0.085997498
0.196425995,0.247444946,0.088209999,0.088209999
0.198358002,0.231702667,0.083974998,0.083974998
0.200792007,0.23749321,0.084699997,0.084699997
0.200179993,0.229928909,0.085747498,0.085747498
0.198863998,0.234416168,0.088019997,0.088019997
0.200356003,0.233028275,0.087897499,0.087897499
0.192169998,0.232101166,0.087932503,0.087932503
0.197195999,0.22713829,0.08743,0.08743
0.191947998,0.242533188,0.089717499,0.089717499
0.201869995,0.244142151,0.0916325,0.0916325
0.215962006,0.235772461,0.090014999,0.090014999
0.223925995,0.232944489,0.091209999,0.091209999
0.241731995,0.229668045,0.088407501,0.088407501
0.27431601,0.22819487,0.090445,0.090445
0.277971985,0.226315002,0.091199997,0.091199997
0.273175995,0.231113419,0.091027496,0.091027496
0.278855988,0.229392197,0.091027496,0.091027496
0.308929993,0.241510223,0.093462502,0.093462502
0.299411987,0.239075531,0.093172501,0.093172501
0.303359985,0.246670013,0.095342499,0.095342499
0.309201996,0.243015961,0.095752502,0.095752502
0.300127991,0.240984985,0.095919998,0.095919998
0.300167999,0.239604584,0.095477501,0.095477501
0.328600006,0.240211487,0.097057503,0.097057503
0.313671997,0.238423523,0.097724998,0.097724998
0.318466003,0.233640884,0.096522499,0.096522499
0.302614014,0.232773087,0.096327499,0.096327499
0.283399994,0.236153168,0.098357498,0.098357498
0.307920013,0.245016724,0.097,0.097
0.295298004,0.262190643,0.097272499,0.097272499
0.299821991,0.274689056,0.092845001,0.092845001
0.297497986,0.279215424,0.092614998,0.092614998
0.286152008,0.321514099,0.094809998,0.094809998
0.297,0.316657257,0.093252502,0.093252502
0.297399994,0.318190887,0.095040001,0.095040001
0.297003998,0.334586639,0.096190002,0.096190002
0.297915985,0.345554657,0.106260002,0.106260002
0.290541992,0.386295166,0.1089375,0.1089375
0.283713989,0.389875488,0.109665001,0.109665001
0.274877991,0.401590576,0.1100625,0.1100625
0.310951996,0.394961945,0.113902496,0.113902496
0.324200012,0.379512848,0.111112503,0.111112503
0.330141998,0.395887573,0.112727501,0.112727501
0.367127991,0.380384064,0.109375,0.109375
0.377417999,0.39102417,0.113010002,0.113010002
0.375705994,0.428741791,0.115010002,0.115010002
0.400365997,0.437397827,0.114907501,0.114907501
0.409996002,0.42953125,0.114607498,0.114607498
0.402839996,0.423669312,0.1155625,0.1155625
0.404667999,0.406463776,0.115707497,0.115707497
0.430634003,0.416439789,0.118275002,0.118275002
0.44775,0.389126343,0.124370003,0.124370003
0.442679993,0.408144196,0.125857498,0.125857498
0.498320007,0.384001038,0.124824997,0.124824997
0.475049988,0.386466125,0.126522499,0.126522499
0.447369995,0.382632629,0.125010002,0.125010002
0.407,0.395874664,0.124807503,0.124807503
0.418320007,0.435079742,0.129039993,0.129039993
0.330209991,0.47705191,0.134179993,0.134179993
0.366279999,0.440040497,0.131399994,0.131399994
0.371339996,0.385671936,0.120879997,0.120879997
0.372720001,0.38824115,0.120959999,0.120959999
0.419619995,0.337602112,0.11282,0.11282
0.44976001,0.351110016,0.11732,0.11732
0.44176001,0.368101898,0.113489998,0.113489998
0.423429993,0.374695587,0.112,0.112
0.442149994,0.37726886,0.115360001,0.115360001
0.449390015,0.364839203,0.115540001,0.115540001
0.424230011,0.365812286,0.112129997,0.112129997
0.380359985,0.389019226,0.110339996,0.110339996
0.387790009,0.384364532,0.106839996,0.106839996
0.407339996,0.341786072,0.110080002,0.110080002
0.421200012,0.344503174,0.111809998,0.111809998
0.419070007,0.320585541,0.107120003,0.107120003
0.42901001,0.349356659,0.108220001,0.108220001
0.448160004,0.352161865,0.112279999,0.112279999
0.415089996,0.3549505,0.114959999,0.114959999
0.425679993,0.359963409,0.114089996,0.114089996
0.413980011,0.360022369,0.115809998,0.115809998
0.425299988,0.353231293,0.116790001,0.116790001
0.425920013,0.346532654,0.113019997,0.113019997
0.434,0.3542771,0.1165,0.1165
0.442299988,0.341021149,0.113160004,0.113160004
0.446649994,0.342119781,0.115080002,0.115080002
0.461299988,0.351455658,0.114970001,0.114970001
0.448880005,0.379484039,0.121190002,0.116970001
0.439670013,0.377441833,0.120709999,0.124400002
0.430829987,0.366229004,0.119019997,0.121099998
0.421940002,0.379935608,0.115980003,0.121190002
0.422640015,0.369136902,0.117510002,0.120709999
0.425790009,0.392189972,0.116870003,0.119019997
0.420630005,0.41377298,0.11575,0.115980003
0.420279999,0.409766693,0.115040001,0.117510002
0.424679993,0.393888306,0.115050003,0.116870003
0.406019989,0.40399704,0.116599998,0.11575
0.410829987,0.388650757,0.111199997,0.115040001
0.388040009,0.386730103,0.11532,0.115050003
0.40051001,0.382819977,0.108860001,0.116599998
0.423899994,0.383156738,0.108769997,0.111199997
0.420980011,0.387602173,0.110440002,0.11532
0.438089996,0.402141998,0.114949997,0.108860001
0.429950012,0.414067352,0.119029999,0.108769997
0.42126001,0.454719299,0.118690002,0.110440002
0.410359985,0.444163055,0.11632,0.114949997
0.417130005,0.449679626,0.115970001,0.119029999
0.41176001,0.462960541,0.119489998,0.118690002
0.4085,0.46100528,0.119209999,0.11632
0.408089996,0.474626434,0.119260002,0.115970001
0.441609985,0.459940308,0.120300003,0.119489998
0.486640015,0.480360077,0.119389999,0.119209999
0.499269989,0.47948407,0.118029999,0.119260002
0.489609985,0.471630432,0.118639999,0.120300003
0.521849976,0.509744568,0.117339996,0.119389999
0.555380005,0.608454041,0.113849998,0.118029999
0.574,0.603897766,0.115169998,0.118639999
0.58576001,0.570686646,0.116029999,0.117339996
0.567599976,0.517493713,0.116589996,0.113849998
0.58476001,0.614842529,0.119050003,0.115169998
0.568820007,0.587324158,0.122720001,0.116029999
0.593380005,0.598352356,0.123080002,0.116589996
0.599039978,0.61670874,0.122940002,0.119050003
0.64176001,0.569354187,0.12225,0.122720001
0.649880005,0.591843384,0.12375,0.123080002
0.60447998,0.554827759,0.124379997,0.122940002
0.627070007,0.573479126,0.121779999,0.12225
0.60998999,0.559678528,0.123239998,0.12375
0.639830017,0.545797363,0.122410004,0.124379997
0.63325,0.586011169,0.121779999,0.121779999
0.62277002,0.589355591,0.127879997,0.123239998
0.655900024,0.636181824,0.127809998,0.122410004
0.695,0.642868958,0.128699997,0.121779999
0.649859985,0.654811951,0.126660004,0.127879997
0.640340027,0.609817871,0.128229996,0.127809998
0.64597998,0.634854187,0.131880005,0.128699997
0.66177002,0.5837146,0.130960007,0.126660004
0.663690002,0.611607178,0.131970001,0.128229996
0.66598999,0.730397339,0.136690002,0.131880005
0.694780029,0.731520142,0.134869995,0.130960007
0.705669983,0.751618958,0.133720001,0.131970001
0.72977002,0.737803406,0.132690002,0.136690002
0.735109985,1.040233032,0.129410004,0.134869995
0.75597998,1.100006104,0.131009995,0.133720001
0.816039978,1.207112183,0.126599998,0.132690002
0.88002002,1.225678101,0.130919998,0.129410004
0.811190002,1.224197144,0.132050003,0.131009995
0.849440002,1.090145386,0.128979996,0.126599998
0.854409973,1.04343457,0.128800003,0.130919998
0.845,1.13073938,0.130889999,0.132050003
0.826159973,1.218453003,0.128910004,0.128979996
0.844549988,1.171834595,0.127139999,0.128800003
0.850450012,1.377295898,0.127830002,0.130889999
0.84498999,1.382274048,0.132029999,0.128910004
0.846640015,1.121570923,0.136869995,0.127139999
0.880799988,1.236512207,0.139070007,0.127830002
0.883090027,1.324414795,0.142919998,0.132029999
0.864159973,1.357058105,0.143160004,0.136869995
0.835429993,1.253187134,0.142059998,0.139070007
0.793530029,1.298101807,0.137089996,0.142919998
0.839809998,1.382522827,0.131960007,0.143160004
0.872789978,1.369040527,0.134139999,0.142059998
0.854690002,1.515193726,0.134990005,0.137089996
0.84998999,1.660909546,0.133940002,0.131960007
0.85222998,1.594762695,0.137389999,0.134139999
0.863419983,1.718650879,0.136759995,0.134990005
0.849460022,1.746616821,0.136910004,0.133940002
0.804820007,1.768035034,0.136009995,0.137389999
0.811659973,1.744243408,0.135389999,0.136759995
0.816119995,1.783797974,0.135130005,0.136910004
0.796219971,1.843532593,0.135369995,0.136009995
0.798150024,1.781067505,0.133190002,0.135389999
0.787380005,1.848458252,0.130839996,0.135130005
0.781299988,1.937449219,0.129710007,0.135369995
0.7145,1.960164795,0.129869995,0.133190002
0.698840027,1.78199292,0.126,0.130839996
0.74202002,1.570203979,0.125860001,0.129710007
0.682219971,1.626575684,0.125349998,0.129869995
